spread_favorite,over_under_line,weather_temperature,weather_humidity,total_points,team_home_encoded,team_away_encoded,team_favorite_id_encoded
-4.5,38.0,72.0,0.0,31,13,7,7
-12.0,46.0,55.0,15.0,33,17,31,32
-9.0,38.0,79.0,82.0,47,19,29,19
-5.5,36.0,53.0,25.0,16,16,18,18
-4.0,34.0,56.0,40.0,62,28,22,29
-1.5,36.0,72.0,0.0,25,27,15,28
-6.5,42.0,72.0,0.0,19,30,25,31
-9.5,36.0,53.0,94.0,40,5,11,5
0.0,36.0,54.0,73.0,24,7,9,26
-2.0,36.0,70.0,84.0,37,8,22,8
-5.5,42.0,72.0,0.0,54,10,24,10
-10.0,44.0,72.0,0.0,37,30,26,31
-9.0,36.0,58.0,78.0,37,15,16,15
-1.5,41.0,54.0,79.0,57,18,3,18
-6.0,43.0,54.0,79.0,45,17,1,1
-8.0,34.0,44.0,66.0,40,21,13,21
-3.0,33.0,52.0,59.0,33,23,25,23
-14.0,40.0,59.0,45.0,34,17,31,32
-3.5,36.0,72.0,0.0,46,27,28,29
-4.0,38.0,69.0,71.0,50,29,20,20
-8.0,46.0,73.0,74.0,50,19,6,19
-13.0,34.0,32.0,73.0,27,5,29,5
-4.5,37.0,47.0,74.0,42,28,15,29
-7.0,40.0,42.0,34.0,39,1,27,1
-3.0,35.0,28.0,59.0,31,7,30,31
-11.5,34.0,34.0,39.0,43,9,17,9
-3.0,34.0,10.0,62.0,38,11,10,10
-13.0,42.5,72.0,0.0,42,13,3,3
-10.0,45.0,72.0,0.0,34,20,17,20
-7.0,36.0,39.0,38.0,9,24,21,24
-3.5,32.0,38.0,40.0,38,25,8,25
-6.0,39.0,29.0,53.0,27,26,6,27
-1.0,38.0,60.0,47.0,68,16,19,19
-9.0,37.0,40.0,31.0,51,31,23,32
-3.0,37.0,72.0,0.0,27,22,18,22
-6.0,44.0,72.0,0.0,34,20,11,20
-3.0,37.0,39.0,49.0,44,23,30,31
-5.0,41.0,35.0,74.0,31,3,10,3
-2.0,38.0,34.0,96.0,36,6,21,21
-3.0,39.0,48.0,97.0,58,8,1,8
-2.5,35.0,58.0,60.0,48,18,15,18
-5.5,44.0,71.0,64.0,43,19,24,19
-3.0,35.0,37.0,57.0,46,25,31,32
-7.0,35.0,55.0,73.0,30,17,22,22
-3.0,37.0,32.0,82.0,27,26,7,27
-3.0,37.0,57.0,55.0,31,16,9,9
-6.0,39.0,72.0,0.0,32,27,17,28
-5.5,35.0,62.0,72.0,20,29,13,30
-5.0,39.0,48.0,74.0,66,28,5,29
-3.0,43.0,72.0,0.0,37,1,24,1
-11.0,45.0,73.0,74.0,47,3,17,3
-3.5,37.0,74.0,77.0,51,5,10,5
-3.0,36.0,64.0,34.0,30,9,18,9
-5.0,37.0,68.0,88.0,43,11,20,20
-12.5,45.0,72.0,0.0,53,30,26,31
-6.0,34.0,72.0,0.0,17,13,7,7
-4.0,37.0,68.0,75.0,45,23,28,29
-3.5,34.0,68.0,84.0,28,25,22,25
-2.5,35.0,70.0,77.0,34,16,15,15
-4.0,37.0,72.0,0.0,24,27,6,28
-1.0,37.0,81.0,75.0,30,29,17,30
-2.0,43.0,83.0,67.0,33,8,31,32
-2.5,37.0,63.0,73.0,45,6,18,18
-6.5,34.0,74.0,28.0,34,9,16,9
-3.5,43.0,72.0,0.0,48,10,20,10
-9.0,39.0,72.0,0.0,30,13,30,13
-10.0,33.0,74.0,69.0,33,15,27,15
-4.0,37.0,68.0,80.0,14,17,21,17
-4.0,34.0,72.0,0.0,34,22,5,22
-3.0,38.0,64.0,59.0,62,23,8,8
-7.0,35.0,92.0,30.0,45,17,25,25
-2.5,38.0,60.0,67.0,37,26,24,24
-3.5,44.0,65.0,60.0,65,28,3,29
-2.5,37.0,80.0,78.0,34,29,11,30
-10.0,45.0,64.0,66.0,41,31,1,32
-2.5,38.0,66.0,71.0,50,7,19,19
-1.0,37.0,72.0,0.0,17,1,22,1
-17.0,41.0,56.0,64.0,38,3,13,3
-13.5,40.0,84.0,62.0,51,8,17,8
0.0,37.0,56.0,68.0,47,11,6,26
-5.5,39.0,72.0,0.0,43,30,15,31
-8.5,33.0,68.0,84.0,44,18,7,18
-8.5,38.0,82.0,78.0,36,19,17,19
-7.0,39.0,72.0,0.0,46,20,29,20
-3.0,33.0,59.0,63.0,16,21,27,21
-4.0,41.0,66.0,48.0,45,24,28,29
-6.5,35.0,67.0,50.0,30,25,9,25
-3.0,35.0,70.0,80.0,29,16,26,16
-9.0,45.0,68.0,61.0,23,31,10,32
-5.0,37.0,63.0,96.0,41,5,23,5
-4.5,39.0,60.0,70.0,72,5,1,5
-2.0,41.0,63.0,79.0,49,6,20,6
-4.5,34.0,66.0,74.0,12,7,9,9
-10.5,41.0,72.0,0.0,50,10,29,10
-3.5,37.0,56.0,75.0,20,11,26,27
-11.0,41.0,72.0,0.0,27,30,16,31
0.0,38.0,69.0,83.0,28,17,24,26
-14.0,38.0,66.0,87.0,48,21,3,3
-3.0,37.0,72.0,0.0,26,22,28,29
-6.0,35.0,72.0,0.0,36,27,19,19
-6.0,37.0,58.0,60.0,34,15,18,15
-7.5,42.0,72.0,0.0,34,1,11,1
-10.5,50.0,53.0,58.0,47,3,19,3
-1.0,33.0,64.0,24.0,39,9,15,9
0.0,36.0,72.0,0.0,20,10,22,26
0.0,38.0,66.0,72.0,23,18,23,26
-4.0,43.0,72.0,0.0,41,20,5,20
-10.0,35.0,65.0,61.0,51,24,21,24
-10.0,39.0,82.0,22.0,51,17,31,32
-3.5,32.0,68.0,73.0,23,16,27,16
-15.0,42.0,64.0,66.0,51,28,17,29
-10.0,35.0,81.0,81.0,38,29,13,30
-3.5,39.0,56.0,48.0,38,25,8,25
-7.0,43.0,50.0,81.0,62,6,30,31
-3.0,33.0,51.0,92.0,26,7,26,27
-18.0,37.0,66.0,48.0,27,8,27,8
-2.0,37.0,72.0,0.0,9,13,24,24
-2.0,34.0,50.0,57.0,41,15,25,25
-9.5,42.0,64.0,88.0,23,18,3,3
-8.0,44.0,83.0,74.0,38,19,1,19
-17.5,39.0,59.0,95.0,36,21,28,29
-9.0,34.0,72.0,0.0,23,22,17,22
-8.0,38.0,63.0,77.0,52,23,17,23
-8.0,38.0,57.0,63.0,37,31,9,32
-5.5,43.0,72.0,0.0,45,20,10,20
-5.5,40.0,41.0,54.0,45,5,29,5
-3.0,33.0,38.0,84.0,23,7,11,7
-4.0,38.0,60.0,71.0,27,8,15,8
-3.0,39.0,47.0,37.0,48,9,30,31
-2.0,32.0,72.0,0.0,48,13,16,13
-1.5,37.0,66.0,80.0,55,17,23,23
-15.0,39.0,80.0,76.0,55,19,21,19
-7.0,35.0,79.0,20.0,51,17,22,22
-10.0,45.0,60.0,81.0,73,28,1,29
-7.0,32.0,72.0,0.0,19,27,18,18
-2.0,38.0,48.0,55.0,28,31,25,32
-7.5,38.0,36.0,76.0,20,26,6,27
-3.5,37.0,48.0,86.0,40,11,5,5
-17.0,44.0,72.0,0.0,36,30,6,31
-8.5,36.0,61.0,58.0,30,15,26,15
-3.0,36.0,67.0,80.0,41,18,8,8
-13.5,39.0,76.0,71.0,51,19,13,19
-2.5,42.0,72.0,0.0,28,20,31,32
-4.5,30.0,48.0,82.0,36,21,7,7
-14.5,32.0,50.0,68.0,33,23,27,23
-15.0,38.0,51.0,54.0,10,25,17,25
-1.5,33.0,67.0,76.0,45,16,9,16
-2.5,40.0,66.0,78.0,45,29,10,30
-8.5,43.0,46.0,49.0,44,24,3,3
-5.0,42.0,72.0,0.0,58,1,17,1
-19.0,40.0,37.0,64.0,23,3,21,3
-2.0,35.0,52.0,85.0,40,6,7,7
-4.0,36.0,68.0,71.0,30,8,25,8
-10.0,39.0,72.0,0.0,40,10,11,10
-11.5,36.0,72.0,0.0,44,22,29,22
-6.5,39.0,46.0,60.0,40,24,19,19
-13.0,44.0,68.0,29.0,38,17,28,29
-3.0,39.0,42.0,86.0,41,26,30,31
-6.0,38.0,66.0,65.0,26,16,13,16
-10.5,38.0,46.0,97.0,31,31,23,32
-3.5,40.0,50.0,90.0,48,5,20,5
-7.0,38.0,27.0,67.0,48,3,26,3
-9.0,39.0,36.0,84.0,59,5,6,5
-6.0,35.0,43.0,47.0,43,9,24,9
-6.5,41.0,72.0,0.0,40,10,8,8
-11.0,40.0,72.0,0.0,38,30,7,31
-6.5,38.0,72.0,0.0,28,13,19,19
-6.0,35.0,43.0,72.0,30,15,16,15
-5.0,40.0,64.0,81.0,34,17,17,17
-8.0,32.0,34.0,52.0,45,21,22,22
-9.0,37.0,37.0,53.0,34,23,11,23
-6.5,33.0,39.0,47.0,41,25,18,25
-12.5,33.0,72.0,0.0,19,27,31,32
-6.0,40.0,59.0,74.0,42,29,20,20
-7.0,45.0,72.0,0.0,44,1,28,29
-4.0,41.5,72.0,0.0,37,1,17,1
-2.5,31.0,28.0,76.0,27,7,16,7
-14.5,40.0,56.0,54.0,50,8,17,8
-3.5,37.0,46.0,42.0,40,9,23,9
-8.5,35.0,30.0,54.0,51,11,25,25
-7.0,32.0,72.0,0.0,71,13,21,13
-1.0,35.0,40.0,64.0,51,15,31,15
-14.0,32.0,63.0,67.0,23,18,27,18
-7.5,43.0,72.0,0.0,30,20,30,20
-6.0,40.0,38.0,46.0,31,24,6,24
-11.0,34.0,30.0,79.0,31,26,10,27
-6.0,40.0,56.0,74.0,41,28,22,29
-6.5,41.0,58.0,46.0,37,29,5,5
-1.0,46.5,70.0,68.0,46,19,3,3
-13.0,43.0,50.0,87.0,55,3,1,3
-5.5,38.0,42.0,89.0,20,5,11,5
-2.5,38.0,60.0,91.0,32,6,10,6
-3.5,35.0,57.0,35.0,24,18,9,18
-7.0,43.0,57.0,35.0,37,17,28,29
-3.5,41.0,79.0,85.0,35,19,30,19
-9.0,37.0,72.0,0.0,30,20,7,20
-4.5,35.0,58.0,87.0,27,21,24,24
-3.5,35.0,60.0,88.0,81,23,25,25
-8.5,42.0,56.0,29.0,26,17,8,8
-12.0,33.0,58.0,97.0,44,26,13,27
-8.5,37.0,58.0,42.0,43,16,29,16
-12.0,32.0,72.0,0.0,38,27,15,15
-4.0,37.0,72.0,0.0,23,22,31,22
-15.0,41.0,38.0,64.0,33,8,23,8
-1.5,41.0,72.0,0.0,45,10,30,31
-5.5,41.0,72.0,0.0,34,1,21,1
-7.5,36.0,31.0,72.0,30,6,26,27
-3.5,35.0,33.0,76.0,41,7,5,7
-5.5,36.0,32.0,81.0,33,11,29,11
-16.5,41.0,72.0,0.0,29,13,3,3
-2.5,37.0,62.0,30.0,48,17,20,20
-4.0,37.0,72.0,0.0,37,22,19,22
-6.0,35.0,44.0,66.0,30,24,15,15
-3.5,35.0,62.0,37.0,30,16,18,16
-6.5,41.0,53.0,55.0,34,28,25,29
-8.0,36.0,44.0,62.0,44,31,17,32
-5.5,34.0,72.0,0.0,29,27,9,9
-10.0,39.0,72.0,0.0,36,22,1,22
-17.0,36.0,26.0,71.0,41,3,24,3
-10.0,33.0,25.0,67.0,58,7,6,7
-7.0,35.0,15.0,77.0,58,9,8,8
-3.5,35.0,21.0,70.0,48,11,10,11
-2.5,33.0,57.0,69.0,35,18,15,15
-1.5,33.0,26.0,48.0,6,21,13,21
-7.0,35.0,31.0,53.0,38,23,31,32
-5.5,36.0,33.0,50.0,45,25,20,25
-4.5,37.0,52.0,65.0,48,17,16,16
-13.5,31.0,22.0,75.0,34,26,27,27
-8.0,42.0,53.0,82.0,30,28,19,29
-1.0,39.0,60.0,69.0,58,29,17,30
-11.0,42.0,72.0,0.0,31,30,5,31
-14.0,37.0,31.0,90.0,44,3,9,3
-4.0,37.5,56.0,61.0,19,17,23,0
-3.5,35.0,34.0,89.0,36,5,26,27
-3.5,37.0,72.0,0.0,38,10,7,7
-7.0,39.0,72.0,0.0,30,30,11,31
-16.5,33.0,42.0,69.0,47,15,21,15
-5.5,38.0,55.0,30.0,51,17,22,22
-5.0,41.0,72.0,0.0,37,20,28,29
-5.5,34.0,37.0,80.0,16,24,13,24
-14.0,38.0,53.0,46.0,37,16,6,16
-9.5,34.0,72.0,0.0,37,27,25,25
-1.0,41.0,50.0,74.0,42,29,1,1
-3.0,38.0,41.0,69.0,37,31,8,32
-6.5,37.0,67.0,71.0,27,19,18,19
-7.5,34.0,40.0,66.0,56,23,15,15
-20.0,41.0,44.0,68.0,35,28,29,29
-4.5,34.0,38.0,73.0,30,6,21,6
-1.0,36.0,37.0,71.0,31,7,30,31
-9.0,35.0,13.0,67.0,16,9,27,9
-3.0,40.0,72.0,0.0,19,10,5,10
-6.0,39.0,10.0,63.0,41,11,17,11
-2.5,35.0,72.0,0.0,29,13,17,13
-3.0,35.0,50.0,31.0,50,18,16,16
-11.5,37.0,76.0,64.0,36,19,24,19
-3.5,39.0,72.0,0.0,36,22,3,22
-3.0,36.0,46.0,74.0,30,25,31,25
-1.5,35.0,42.0,67.0,9,26,20,27
-7.0,42.0,72.0,0.0,58,1,8,8
-8.0,33.0,33.0,48.0,20,24,22,22
-13.5,35.0,38.0,32.0,41,31,18,32
-2.0,34.0,26.0,54.0,38,6,13,13
-12.0,39.0,48.0,76.0,41,8,5,8
-2.5,41.0,72.0,0.0,30,30,3,3
-7.0,36.0,38.0,49.0,62,15,9,15
-1.0,45.0,55.0,42.0,65,17,1,17
-3.0,37.0,72.0,0.0,34,20,11,20
-11.0,34.0,21.0,32.0,29,21,19,19
-8.0,38.0,27.0,40.0,30,25,23,25
-7.5,38.0,56.0,52.0,10,17,29,0
-6.5,32.0,20.0,58.0,36,26,7,27
-9.5,34.0,72.0,0.0,45,27,16,16
-13.5,37.0,50.0,86.0,30,28,10,29
-14.0,38.5,66.0,73.0,52,3,21,3
-1.0,35.0,66.0,80.0,46,5,23,5
-7.5,35.5,66.0,74.0,41,7,6,7
-5.0,44.0,72.0,0.0,43,10,1,10
-6.5,38.5,67.0,68.0,42,11,17,11
-6.0,36.5,72.0,0.0,44,13,19,19
-3.0,36.0,68.0,83.0,31,18,20,20
-3.0,39.0,72.0,0.0,54,22,30,22
0.0,36.5,76.0,67.0,46,24,9,26
-6.5,37.5,75.0,60.0,40,25,17,25
-6.0,36.0,67.0,64.0,37,26,28,29
-11.0,33.0,70.0,82.0,30,16,27,16
-7.0,36.0,82.0,74.0,30,29,15,15
-2.5,40.0,77.0,72.0,51,31,8,32
-3.5,39.5,72.0,0.0,65,1,22,22
-2.0,36.0,60.0,69.0,15,6,13,13
-5.0,44.5,85.0,52.0,23,8,3,8
-3.0,36.0,76.0,20.0,51,9,16,9
-3.5,40.0,64.0,78.0,37,11,25,11
-3.0,41.0,72.0,0.0,30,30,15,31
-3.0,35.5,67.0,84.0,27,17,26,27
-9.0,39.5,81.0,78.0,38,19,24,19
-7.0,36.0,72.0,0.0,17,20,5,20
-7.0,38.0,61.0,56.0,35,21,10,10
-10.0,37.5,65.0,53.0,30,23,29,23
-3.0,33.0,72.0,0.0,30,27,18,18
-10.0,40.5,66.0,52.0,27,31,17,32
-6.5,39.0,74.0,54.0,36,7,28,29
-3.0,35.0,66.0,80.0,35,18,7,18
-2.5,32.0,62.0,62.0,31,21,27,21
-5.0,41.0,72.0,0.0,17,22,10,22
-7.0,37.0,65.0,66.0,30,23,17,23
-5.5,36.0,63.0,68.0,65,25,31,25
-6.5,38.5,80.0,23.0,27,17,8,8
-8.5,34.0,61.0,62.0,41,26,6,27
-2.5,38.0,66.0,76.0,35,16,30,16
-13.5,47.0,59.0,74.0,67,28,1,29
-6.0,43.0,64.0,83.0,22,15,9,15
-6.0,39.0,61.0,82.0,35,3,19,3
-7.0,33.5,57.0,82.0,64,5,29,5
-3.0,31.5,64.0,84.0,29,6,27,28
-5.0,36.5,72.0,0.0,46,10,17,10
-10.5,39.5,72.0,0.0,41,30,17,31
-2.5,33.0,72.0,0.0,33,13,7,7
-3.0,36.5,72.0,0.0,28,20,11,20
-1.0,41.0,72.0,0.0,29,22,28,29
-9.5,36.5,68.0,84.0,52,24,21,24
-3.0,42.5,72.0,0.0,62,1,26,1
-6.0,43.0,47.0,61.0,31,3,23,3
-6.0,44.0,50.0,54.0,6,5,1,5
-11.0,37.0,68.0,86.0,50,8,11,8
-8.5,36.5,59.0,41.0,48,9,13,9
-9.0,36.5,58.0,61.0,33,15,18,15
-4.0,38.0,69.0,83.0,43,17,22,22
-1.0,40.5,61.0,62.0,65,24,25,24
-9.5,39.0,55.0,89.0,57,28,20,29
-3.5,31.5,72.0,0.0,45,27,16,16
-7.0,37.5,78.0,63.0,37,29,10,10
-4.0,41.0,77.0,86.0,27,19,31,19
-2.0,36.5,42.0,60.0,38,7,19,19
-2.5,40.0,36.0,64.0,57,11,9,11
-11.0,38.0,72.0,0.0,30,13,8,8
-14.0,35.0,41.0,68.0,32,15,6,15
-2.5,37.0,67.0,80.0,44,18,24,18
-9.5,36.6,72.0,0.0,15,20,29,20
-7.0,36.5,56.0,57.0,23,25,5,25
-10.0,37.0,79.0,43.0,44,17,21,0
-5.0,37.0,42.0,58.0,19,26,16,27
-3.5,37.0,57.0,70.0,48,31,23,32
-3.5,41.0,41.0,53.0,42,3,30,3
-1.0,43.0,72.0,0.0,54,1,17,1
-5.5,34.0,64.0,87.0,45,6,7,7
-6.5,43.0,69.0,85.0,43,8,28,8
-5.5,34.5,72.0,0.0,40,10,27,10
-6.5,36.0,53.0,98.0,42,21,30,31
-7.5,35.5,60.0,90.0,31,23,25,23
-1.5,37.5,66.0,71.0,42,17,31,32
-3.0,33.0,60.0,90.0,51,26,22,22
-4.0,34.0,64.0,75.0,31,16,15,15
-6.5,39.0,44.0,93.0,43,9,18,9
-2.0,34.5,54.0,43.0,51,7,26,27
-13.5,39.0,72.0,0.0,40,30,6,31
-1.0,37.5,65.0,84.0,29,17,10,10
-7.5,35.5,80.0,78.0,68,19,13,19
-11.0,43.0,72.0,0.0,41,22,1,22
-3.0,41.0,55.0,47.0,29,24,3,3
-10.5,42.5,62.0,70.0,42,28,17,29
-8.5,33.0,72.0,0.0,19,27,21,28
-6.0,36.5,74.0,79.0,51,29,11,11
-3.0,34.0,56.0,55.0,31,5,20,5
-9.5,42.5,72.0,0.0,55,1,29,1
-8.5,36.5,40.0,48.0,45,9,27,9
-6.5,35.0,33.0,69.0,20,11,5,11
-7.0,35.5,72.0,0.0,15,13,21,13
-4.0,34.5,66.0,84.0,53,18,16,18
-1.0,36.0,76.0,79.0,40,19,15,15
-4.0,35.0,72.0,0.0,57,20,10,20
-6.5,37.0,44.0,98.0,16,23,24,23
-10.5,38.5,47.0,93.0,33,25,8,8
-3.0,38.0,65.0,18.0,37,17,22,22
-13.0,43.5,61.0,78.0,57,28,17,29
-9.0,40.5,32.0,84.0,34,3,31,3
-2.0,33.5,28.0,62.0,30,5,18,18
-9.5,35.5,30.0,74.0,40,6,26,27
-2.5,37.0,32.0,71.0,43,7,9,7
-10.0,37.0,41.0,48.0,40,8,23,8
-12.0,40.0,72.0,0.0,23,10,29,10
-9.0,37.5,72.0,0.0,38,30,27,31
-4.0,36.0,72.0,0.0,47,20,16,20
-9.5,37.0,43.0,49.0,23,21,3,3
-1.5,38.5,43.0,54.0,37,24,19,19
-2.0,36.0,64.0,23.0,19,17,25,0
-6.5,38.0,42.0,61.0,54,31,13,32
-4.0,37.0,43.0,47.0,39,15,11,15
-8.0,37.0,63.0,92.0,41,6,30,31
-12.5,38.0,66.0,72.0,35,8,17,8
-7.0,38.0,32.0,85.0,49,9,20,9
-4.5,37.5,72.0,0.0,48,13,24,24
-3.0,36.5,59.0,53.0,51,18,15,18
-3.0,43.0,59.0,53.0,13,17,1,17
-6.0,37.5,72.0,0.0,36,22,11,22
-7.5,37.0,60.0,81.0,26,23,31,23
-6.0,36.5,61.0,86.0,33,25,19,19
-8.5,34.5,60.0,65.0,29,16,5,16
-3.0,34.0,72.0,0.0,27,27,7,28
-14.5,42.0,79.0,73.0,66,29,28,29
-3.0,40.0,61.0,81.0,23,26,3,27
-10.0,41.5,72.0,0.0,41,1,8,8
-13.0,37.0,37.0,49.0,32,3,13,3
-4.5,36.0,39.0,54.0,47,7,30,31
-3.0,37.5,42.0,40.0,50,9,26,9
-3.5,36.5,42.0,62.0,43,11,10,11
-10.0,35.0,44.0,53.0,36,15,5,15
-2.0,37.5,64.0,20.0,16,17,31,17
-8.0,34.5,76.0,74.0,30,19,21,19
-15.5,37.5,40.0,44.0,29,24,6,24
-5.0,34.5,40.0,44.0,10,25,23,23
-3.5,36.5,61.0,35.0,19,16,18,16
-8.0,38.0,66.0,73.0,33,29,20,20
-8.0,41.5,54.0,79.0,49,28,22,29
-10.0,37.0,32.0,63.0,30,8,19,8
-7.0,36.0,72.0,0.0,16,10,5,10
-6.5,39.0,72.0,0.0,31,1,7,1
-9.0,35.5,29.0,89.0,26,6,18,18
-12.5,37.5,23.0,79.0,23,11,29,11
-3.5,39.5,72.0,0.0,26,30,26,31
-3.0,37.0,29.0,74.0,30,15,3,15
-13.0,43.0,66.0,16.0,45,17,28,29
-2.5,37.0,72.0,0.0,31,20,22,20
-4.0,35.0,54.0,90.0,6,21,24,24
-7.0,35.5,60.0,84.0,36,23,17,23
-3.0,37.0,72.0,0.0,26,27,9,9
-2.5,34.5,58.0,86.0,31,31,25,32
-2.0,37.0,72.0,0.0,31,13,16,16
-7.0,34.0,37.0,89.0,49,3,18,3
-1.5,32.0,37.0,86.0,47,5,11,5
-4.0,33.0,41.0,84.0,30,7,22,22
-3.0,35.5,72.0,0.0,13,10,20,10
-7.5,42.0,72.0,0.0,50,30,1,31
-3.5,36.0,74.0,76.0,33,19,23,19
-10.5,35.0,52.0,94.0,15,24,13,24
-7.0,37.0,55.0,31.0,48,17,17,0
-11.0,34.0,45.0,85.0,31,26,21,27
-3.0,37.5,56.0,74.0,23,16,9,16
-24.0,44.0,50.0,81.0,29,28,6,29
-7.0,35.5,72.0,0.0,47,27,15,15
-2.5,36.6,67.0,76.0,40,29,31,30
-16.0,37.0,50.0,44.0,40,8,25,8
-8.0,48.0,72.0,0.0,51,1,28,29
-3.0,34.5,43.0,70.0,3,31,24,24
-1.0,37.0,48.0,36.0,48,9,15,9
-10.0,39.5,72.0,0.0,36,30,7,31
-8.5,36.0,55.0,60.0,50,18,27,18
-7.0,37.0,72.0,0.0,57,20,8,8
-5.5,31.0,29.0,69.0,9,21,6,21
-14.0,36.5,72.0,0.0,43,22,17,22
-11.0,33.0,28.0,61.0,26,23,13,23
-4.0,33.5,30.0,44.0,17,25,3,3
-7.0,35.0,60.0,46.0,35,17,10,0
-3.0,35.5,56.0,78.0,33,16,11,16
-5.0,34.0,49.0,45.0,23,29,5,5
-3.5,36.5,61.0,64.0,41,19,26,19
-1.5,33.0,39.0,92.0,16,5,9,9
-7.0,36.5,38.0,63.0,35,24,8,8
-1.0,32.5,35.0,83.0,18,6,17,17
-5.5,31.0,37.0,83.0,37,7,21,7
-8.0,41.0,72.0,0.0,72,10,28,29
-6.5,33.5,36.0,78.0,38,11,20,11
-1.5,32.5,72.0,0.0,30,13,25,25
-8.5,36.0,34.0,80.0,52,15,16,15
-9.5,37.0,56.0,67.0,47,18,29,18
-3.5,36.0,71.0,73.0,81,19,3,19
-3.5,36.0,36.0,84.0,43,26,30,27
-2.0,35.5,72.0,0.0,57,27,17,28
-3.0,37.0,45.0,69.0,47,31,1,1
-1.0,35.5,72.0,0.0,38,22,23,22
-7.5,47.0,45.0,76.0,17,28,30,29
-7.0,31.0,9.0,63.0,30,3,24,3
-3.0,28.0,8.0,56.0,34,5,10,5
-3.5,34.0,16.0,68.0,38,6,1,1
-17.0,38.0,49.0,51.0,41,8,31,8
-13.5,38.0,41.0,38.0,27,9,29,9
-3.0,32.5,-3.0,54.0,28,11,18,11
-2.0,35.0,60.0,40.0,56,17,7,7
-3.0,37.0,72.0,0.0,40,20,15,15
-6.0,28.0,24.0,48.0,38,21,13,21
-3.0,29.5,26.0,50.0,63,25,22,25
-3.0,35.0,57.0,26.0,23,17,23,23
-3.0,36.0,72.0,0.0,22,27,26,27
-1.0,38.0,60.0,50.0,65,16,19,16
-7.0,33.0,23.0,56.0,23,31,20,20
-2.0,41.0,72.0,0.0,37,1,17,1
-1.0,37.0,72.0,0.0,50,10,11,11
-5.5,38.5,72.0,0.0,24,30,24,31
-11.0,36.0,72.0,0.0,40,13,3,3
-8.5,34.0,32.0,81.0,58,15,27,15
-3.0,38.5,58.0,66.0,63,18,9,18
-3.0,33.0,58.0,66.0,26,17,5,5
0.0,34.0,41.0,66.0,60,21,19,26
-6.0,34.0,72.0,0.0,33,22,6,22
-6.5,35.0,41.0,62.0,29,23,8,8
-5.0,33.0,34.0,83.0,25,26,7,27
0.0,38.0,68.0,90.0,49,29,16,26
-10.5,41.0,50.0,85.0,71,28,25,29
-7.0,41.0,57.0,70.0,26,3,24,3
-6.0,35.5,60.0,72.0,30,5,29,5
-4.0,36.0,61.0,69.0,48,6,7,7
-7.0,45.0,72.0,38.0,71,9,16,9
-5.0,45.0,72.0,0.0,59,10,1,10
-3.5,38.0,58.0,77.0,26,11,20,11
-3.0,37.5,72.0,0.0,66,13,30,31
-6.5,36.0,70.0,77.0,26,17,0,0
-5.0,39.0,83.0,69.0,74,19,21,19
-3.0,39.0,72.0,0.0,47,22,15,15
-3.0,37.0,65.0,56.0,51,23,25,23
-5.5,39.5,62.0,62.0,35,26,8,8
-1.5,36.0,67.0,56.0,35,31,27,32
-7.0,45.5,63.0,72.0,58,28,18,29
-3.5,35.5,86.0,45.0,37,0,23,0
-8.5,43.5,72.0,0.0,44,1,17,1
-2.5,38.0,58.0,69.0,27,7,26,7
-14.5,43.5,77.0,71.0,37,8,30,8
-3.0,43.0,69.0,89.0,38,11,19,11
-3.0,46.5,73.0,60.0,41,15,28,29
-6.5,42.5,68.0,72.0,47,18,27,18
-4.5,42.5,72.0,0.0,13,20,10,20
-2.5,41.0,62.0,57.0,73,21,3,21
-8.0,38.0,72.0,0.0,62,22,31,22
-3.0,46.0,63.0,54.0,47,24,9,24
-9.0,42.0,69.0,79.0,37,16,6,16
-2.0,37.5,78.0,85.0,34,29,13,30
-3.5,37.5,64.0,53.0,52,25,5,25
-2.5,46.5,72.0,0.0,40,1,15,15
0.0,36.0,66.0,59.0,56,5,20,26
-5.5,43.0,65.0,67.0,59,6,21,21
-3.0,35.5,65.0,62.0,32,7,0,7
-4.5,50.5,68.0,30.0,64,9,18,9
-2.5,44.0,72.0,0.0,22,30,3,31
-13.5,45.0,67.0,81.0,53,17,28,29
-3.5,45.0,84.0,77.0,42,19,24,19
-7.0,39.5,70.0,68.0,54,23,31,23
-3.5,42.0,71.0,65.0,20,25,11,25
-8.0,38.0,62.0,70.0,52,26,13,27
-3.5,40.5,67.0,68.0,34,27,16,28
-3.5,38.5,81.0,83.0,16,29,22,30
-13.0,44.5,73.0,57.0,37,8,10,8
-3.0,48.0,72.0,0.0,40,10,21,10
-7.0,37.0,65.0,89.0,33,11,29,11
-8.5,41.0,72.0,0.0,33,30,6,31
-1.5,39.5,72.0,0.0,35,13,7,7
-14.5,44.5,58.0,85.0,16,15,17,15
-3.5,47.0,69.0,75.0,50,18,16,18
-3.5,44.0,72.0,0.0,73,20,19,20
-7.5,38.5,70.0,77.0,26,24,5,24
-15.0,45.0,65.0,80.0,37,28,22,29
-1.0,38.5,65.0,68.0,43,27,26,27
-1.0,48.0,72.0,87.0,47,31,1,1
-6.5,49.0,64.0,84.0,47,3,9,3
-2.5,36.0,80.0,26.0,24,0,20,20
-2.0,38.5,56.0,66.0,33,5,3,3
-8.0,44.5,65.0,74.0,30,6,19,19
-3.5,36.0,56.0,65.0,34,7,24,7
-2.5,38.0,72.0,0.0,32,13,27,28
-1.5,44.0,66.0,80.0,13,17,1,1
